VisitID	NosepokeOrder	Animal	Tag	Sex	Group	Cage	Corner	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	NosepokeDuration	LickStartTime
568	2	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	16:43:36.796	4177.843	2012-08-28	16:43:36.859	4177.906	0.063	
569	0	C57 A 1	981098104282931	Male	C57 A	2	1	1	Incorrect	1	0	0	0	0	0	2012-08-28	16:43:48.453	4189.5	2012-08-28	16:43:48.750	4189.797	0.297	
569	1	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	16:43:50.593	4191.64	2012-08-28	16:43:51.843	4192.89	1.25	
569	2	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	16:44:00.734	4201.781	2012-08-28	16:44:01.062	4202.109	0.328	
569	3	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	16:44:02.750	4203.797	2012-08-28	16:44:02.875	4203.922	0.125	
660	0	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	16:52:16.109	4697.156	2012-08-28	16:52:16.156	4697.203	0.047	
660	1	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	16:52:16.296	4697.343	2012-08-28	16:52:16.906	4697.953	0.61	
660	2	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	16:52:19.031	4700.078	2012-08-28	16:52:19.328	4700.375	0.297	
660	3	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	16:52:19.578	4700.625	2012-08-28	16:52:19.734	4700.781	0.156	
660	4	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	16:52:21.343	4702.39	2012-08-28	16:52:22.656	4703.703	1.313	
688	0	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	16:54:49.687	4850.734	2012-08-28	16:54:51.140	4852.187	1.453	
688	1	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	16:54:51.812	4852.859	2012-08-28	16:54:52.296	4853.343	0.484	
704	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	16:56:32.734	4953.781	2012-08-28	16:56:33.171	4954.218	0.437	
704	1	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	16:56:35.531	4956.578	2012-08-28	16:56:35.609	4956.656	0.078	
704	2	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	16:56:36.265	4957.312	2012-08-28	16:56:36.984	4958.031	0.719	
704	3	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	16:56:37.953	4959	2012-08-28	16:56:38.234	4959.281	0.281	
704	4	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	16:56:39.156	4960.203	2012-08-28	16:56:39.937	4960.984	0.781	
704	5	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	16:56:45.921	4966.968	2012-08-28	16:56:46.265	4967.312	0.344	
709	0	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	1	0.546875	0.378	2012-08-28	16:56:54.380	4975.427	2012-08-28	16:56:54.937	4975.984	0.557	
709	1	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	16:56:55.890	4976.937	2012-08-28	16:56:56.203	4977.25	0.313	
737	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:01:46.640	5267.687	2012-08-28	17:01:47.046	5268.093	0.406	
782	0	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	17:06:27.953	5549	2012-08-28	17:06:28.187	5549.234	0.234	
795	0	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	17:08:41.625	5682.672	2012-08-28	17:08:43.109	5684.156	1.484	
795	1	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	59	4.4375	0.882	2012-08-28	17:08:46.093	5687.14	2012-08-28	17:09:05.406	5706.453	19.313	
795	2	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	17:09:06.562	5707.609	2012-08-28	17:09:06.796	5707.843	0.234	
795	3	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	42	3.0625	0.658	2012-08-28	17:09:07.187	5708.234	2012-08-28	17:09:21.156	5722.203	13.969	
795	4	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	17:09:24.984	5726.031	2012-08-28	17:09:25.125	5726.172	0.141	
852	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:15:02.328	6063.375	2012-08-28	17:15:02.968	6064.015	0.64	
864	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:17:32.015	6213.062	2012-08-28	17:17:32.265	6213.312	0.25	
866	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:17:37.000	6218.047	2012-08-28	17:17:37.453	6218.5	0.453	
866	1	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:17:45.593	6226.64	2012-08-28	17:17:45.765	6226.812	0.172	
870	0	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	2	21.421875	20.874	2012-08-28	17:18:13.437	6254.484	2012-08-28	17:18:34.875	6275.922	21.438	
870	1	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	3	2.96875	2.674	2012-08-28	17:18:43.421	6284.468	2012-08-28	17:18:46.406	6287.453	2.985	
870	2	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	17:18:55.796	6296.843	2012-08-28	17:18:55.812	6296.859	0.016	
870	3	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	17:18:56.203	6297.25	2012-08-28	17:18:57.484	6298.531	1.281	
870	4	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	5	0.96875	0.49	2012-08-28	17:18:58.484	6299.531	2012-08-28	17:19:00.734	6301.781	2.25	
874	0	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	17:19:16.234	6317.281	2012-08-28	17:19:17.218	6318.265	0.984	
911	0	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	17:25:08.734	6669.781	2012-08-28	17:25:09.031	6670.078	0.297	
911	1	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	17:25:13.750	6674.797	2012-08-28	17:25:14.281	6675.328	0.531	
911	2	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	17:25:14.359	6675.406	2012-08-28	17:25:14.750	6675.797	0.391	
911	3	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	17:25:16.468	6677.515	2012-08-28	17:25:17.781	6678.828	1.313	
911	4	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	17:25:20.312	6681.359	2012-08-28	17:25:20.390	6681.437	0.078	
924	0	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	3	0.515625	0.042	2012-08-28	17:26:12.218	6733.265	2012-08-28	17:26:16.765	6737.812	4.547	
924	1	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	17:26:21.687	6742.734	2012-08-28	17:26:22.187	6743.234	0.5	
948	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:27:53.718	6834.765	2012-08-28	17:27:53.900	6834.947	0.182	
1000	0	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	17:33:57.765	7198.812	2012-08-28	17:33:58.078	7199.125	0.313	
1000	1	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	17:33:59.234	7200.281	2012-08-28	17:33:59.906	7200.953	0.672	
1000	2	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	11	2.0515	0.392	2012-08-28	17:34:01.234	7202.281	2012-08-28	17:34:12.500	7213.547	11.266	
1005	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	2	0.203125	0.084	2012-08-28	17:35:01.734	7262.781	2012-08-28	17:35:16.796	7277.843	15.062	
1005	1	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:35:21.125	7282.172	2012-08-28	17:35:21.671	7282.718	0.546	
1005	2	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:35:22.437	7283.484	2012-08-28	17:35:23.125	7284.172	0.688	
1005	3	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:35:27.515	7288.562	2012-08-28	17:35:27.953	7289	0.438	
1005	4	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:35:40.468	7301.515	2012-08-28	17:35:41.678	7302.725	1.21	
1005	5	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:35:42.390	7303.437	2012-08-28	17:35:43.515	7304.562	1.125	
1005	6	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:35:41.687	7302.734	2012-08-28	17:35:45.875	7306.922	4.188	
1005	7	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:35:45.406	7306.453	2012-08-28	17:35:46.984	7308.031	1.578	
1052	0	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	17:40:23.375	7584.422	2012-08-28	17:40:24.593	7585.64	1.218	
1056	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:41:01.890	7622.937	2012-08-28	17:41:02.468	7623.515	0.578	
1056	1	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:41:11.015	7632.062	2012-08-28	17:41:11.171	7632.218	0.156	
1056	2	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:41:12.328	7633.375	2012-08-28	17:41:12.343	7633.39	0.015	
1056	3	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:41:12.421	7633.468	2012-08-28	17:41:12.718	7633.765	0.297	
1056	4	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:41:13.406	7634.453	2012-08-28	17:41:13.937	7634.984	0.531	
1056	5	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:41:14.171	7635.218	2012-08-28	17:41:14.750	7635.797	0.579	
1100	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:47:58.953	8040	2012-08-28	17:47:59.578	8040.625	0.625	
1100	1	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:48:02.359	8043.406	2012-08-28	17:48:02.765	8043.812	0.406	
1100	2	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	59	5.953625	2.433	2012-08-28	17:48:02.828	8043.875	2012-08-28	17:48:18.218	8059.265	15.39	
1113	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:49:46.656	8147.703	2012-08-28	17:49:46.750	8147.797	0.094	
1113	1	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:49:59.765	8160.812	2012-08-28	17:50:00.390	8161.437	0.625	
1119	0	C57 A 1	981098104282931	Male	C57 A	2	1	1	Incorrect	1	0	0	0	0	0	2012-08-28	17:50:24.015	8185.062	2012-08-28	17:50:24.203	8185.25	0.188	
1119	1	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	17:50:25.640	8186.687	2012-08-28	17:50:25.859	8186.906	0.219	
1137	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:52:41.828	8322.875	2012-08-28	17:52:41.968	8323.015	0.14	
1140	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	2	0.1875	0.07	2012-08-28	17:52:59.671	8340.718	2012-08-28	17:53:03.109	8344.156	3.438	
1141	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	17:53:07.718	8348.765	2012-08-28	17:53:08.234	8349.281	0.516	
1142	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	17:53:21.390	8362.437	2012-08-28	17:53:21.796	8362.843	0.406	
1188	0	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:00:09.062	8770.109	2012-08-28	18:00:09.500	8770.547	0.438	
1188	1	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:00:09.578	8770.625	2012-08-28	18:00:09.640	8770.687	0.062	
1188	2	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	9	8.84375	8.204	2012-08-28	18:00:10.718	8771.765	2012-08-28	18:00:19.468	8780.515	8.75	
1232	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	18:04:53.062	9054.109	2012-08-28	18:04:53.140	9054.187	0.078	
1232	1	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	18:05:00.046	9061.093	2012-08-28	18:05:00.078	9061.125	0.032	
1232	2	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	5	0.4165	0.18	2012-08-28	18:05:00.718	9061.765	2012-08-28	18:05:02.984	9064.031	2.266	
1232	3	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	0	0	0	2012-08-28	18:05:03.046	9064.093	2012-08-28	18:05:03.531	9064.578	0.485	
1244	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	18:05:43.156	9104.203	2012-08-28	18:05:43.375	9104.422	0.219	
1250	0	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	18:06:00.812	9121.859	2012-08-28	18:06:01.859	9122.906	1.047	
1250	1	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	18:06:03.156	9124.203	2012-08-28	18:06:03.468	9124.515	0.312	
1250	2	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	115	9.204	2.52	2012-08-28	18:06:10.562	9131.609	2012-08-28	18:06:31.625	9152.672	21.063	
1250	3	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	18:06:31.656	9152.703	2012-08-28	18:06:32.062	9153.109	0.406	
1250	4	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	18:06:33.515	9154.562	2012-08-28	18:06:33.859	9154.906	0.344	
1260	0	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	1	0.09375	0.028	2012-08-28	18:07:09.984	9191.031	2012-08-28	18:07:12.765	9193.812	2.781	
1377	0	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	18:22:55.796	10136.843	2012-08-28	18:22:55.968	10137.015	0.172	
1377	1	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	18:22:56.578	10137.625	2012-08-28	18:22:56.890	10137.937	0.312	
1377	2	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	101	7.69975	1.792	2012-08-28	18:22:57.093	10138.14	2012-08-28	18:23:20.015	10161.062	22.922	
1377	3	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	18:23:29.718	10170.765	2012-08-28	18:23:33.031	10174.078	3.313	
1377	4	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	18:23:33.515	10174.562	2012-08-28	18:23:33.609	10174.656	0.094	
1377	5	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	18:23:33.734	10174.781	2012-08-28	18:23:34.062	10175.109	0.328	
1377	6	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	18:23:44.515	10185.562	2012-08-28	18:23:44.859	10185.906	0.344	
1408	0	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:27:58.765	10439.812	2012-08-28	18:27:59.015	10440.062	0.25	
1408	1	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	3	0.71875	0.378	2012-08-28	18:27:59.921	10440.968	2012-08-28	18:28:00.468	10441.515	0.547	
1408	2	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	4	1.21875	0.896	2012-08-28	18:28:04.021	10445.068	2012-08-28	18:28:05.250	10446.297	1.229	
1411	0	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	18:28:35.750	10476.797	2012-08-28	18:28:36.093	10477.14	0.343	
1430	0	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	18:31:35.171	10656.218	2012-08-28	18:31:35.281	10656.328	0.11	
1430	1	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	18:31:37.640	10658.687	2012-08-28	18:31:38.062	10659.109	0.422	
1476	0	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	0	0	0	2012-08-28	18:37:57.515	11038.562	2012-08-28	18:37:58.031	11039.078	0.516	
1504	0	C57 A 1	981098104282931	Male	C57 A	2	3	5	Incorrect	1	0	0	0	0	0	2012-08-28	18:41:32.500	11253.547	2012-08-28	18:41:32.796	11253.843	0.296	
1504	1	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	43	3.101375	0.681	2012-08-28	18:41:35.953	11257	2012-08-28	18:41:49.390	11270.437	13.437	
1504	2	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	18:41:51.437	11272.484	2012-08-28	18:41:51.500	11272.547	0.063	
1504	3	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	18:41:51.531	11272.578	2012-08-28	18:41:51.656	11272.703	0.125	
1504	4	C57 A 1	981098104282931	Male	C57 A	2	3	6	Incorrect	1	0	0	0	0	0	2012-08-28	18:41:52.703	11273.75	2012-08-28	18:41:53.515	11274.562	0.812	
1521	0	C57 A 1	981098104282931	Male	C57 A	2	2	4	Incorrect	1	0	0	3	0.203125	0.054	2012-08-28	18:43:01.390	11342.437	2012-08-28	18:43:03.140	11344.187	1.75	
1521	1	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	18:43:04.593	11345.64	2012-08-28	18:43:07.687	11348.734	3.094	
1521	2	C57 A 1	981098104282931	Male	C57 A	2	2	3	Incorrect	1	0	0	0	0	0	2012-08-28	18:43:09.625	11350.672	2012-08-28	18:43:10.468	11351.515	0.843	
1581	0	C57 A 1	981098104282931	Male	C57 A	2	4	7	Correct	0	0	0	1	0.736	0.494	2012-08-28	18:49:47.490	11748.537	2012-08-28	18:49:48.236	11749.283	0.746	
1581	1	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	5	0.78125	0.504	2012-08-28	18:49:48.312	11749.359	2012-08-28	18:49:49.046	11750.093	0.734	
1581	2	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:49:51.000	11752.047	2012-08-28	18:49:51.484	11752.531	0.484	
1590	0	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	2	0.4375	0.252	2012-08-28	18:50:49.484	11810.531	2012-08-28	18:50:49.890	11810.937	0.406	
1590	1	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:50:52.515	11813.562	2012-08-28	18:50:52.578	11813.625	0.063	
1590	2	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	129	21.362	2.128	2012-08-28	18:50:52.968	11814.015	2012-08-28	18:51:52.562	11873.609	59.594	
1590	3	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:51:58.734	11879.781	2012-08-28	18:51:59.140	11880.187	0.406	
1590	4	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:52:06.312	11887.359	2012-08-28	18:52:06.531	11887.578	0.219	
1590	5	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:52:09.859	11890.906	2012-08-28	18:52:10.328	11891.375	0.469	
1590	6	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:52:10.375	11891.422	2012-08-28	18:52:10.609	11891.656	0.234	
1590	7	C57 A 1	981098104282931	Male	C57 A	2	4	8	Incorrect	1	0	0	0	0	0	2012-08-28	18:52:10.906	11891.953	2012-08-28	18:52:11.062	11892.109	0.156	
1642	0	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	18:58:24.984	12266.031	2012-08-28	18:58:25.343	12266.39	0.359	
1642	1	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	18:58:26.062	12267.109	2012-08-28	18:58:26.093	12267.14	0.031	
1642	2	C57 A 1	981098104282931	Male	C57 A	2	1	2	Correct	0	0	0	2	0.328125	0.098	2012-08-28	18:58:32.125	12273.172	2012-08-28	18:58:36.796	12277.843	4.671	
1642	3	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	18:58:38.000	12279.047	2012-08-28	18:58:39.234	12280.281	1.234	
1642	4	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	2	0.203125	0.098	2012-08-28	18:58:39.343	12280.39	2012-08-28	18:58:40.015	12281.062	0.672	
1642	5	C57 A 1	981098104282931	Male	C57 A	2	1	1	Correct	0	0	0	0	0	0	2012-08-28	18:58:46.078	12287.125	2012-08-28	18:58:46.453	12287.5	0.375	
1650	0	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	1	2.234375	2.03	2012-08-28	18:58:58.015	12299.062	2012-08-28	18:59:00.265	12301.312	2.25	
1650	1	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	2	1.8125	1.596	2012-08-28	18:59:02.296	12303.343	2012-08-28	18:59:04.078	12305.125	1.782	
1650	2	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	2	1.1875	0.882	2012-08-28	18:59:09.187	12310.234	2012-08-28	18:59:10.531	12311.578	1.344	
1650	3	C57 A 1	981098104282931	Male	C57 A	2	4	7	Incorrect	1	0	0	1	1.03125	0.882	2012-08-28	18:59:11.718	12312.765	2012-08-28	18:59:12.765	12313.812	1.047	
